Word	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
isikhafu	0	0	0	0	0	0	0	0	0	0
obomvu	0	0	0	0	0	0	0	0	0	0
usakaze	0	0	0	0	0	0	0	0	0	0
ehlakazekile	0	0	0	0	0	0	0	0	0	0
ukuhlakazeka	0	0	0	0	0	0	0	0	0	0
umkhwabanisi	0	1	0	0	0	0	0	0	0	0
scene	0	0	0	0	0	0	0	0	0	0
indawo	0	0	0	0	0	0	0	0	0	0
esivamile	0	0	0	0	0	0	0	0	0	0
iphunga	0	0	0	0	0	0	0	0	0	0
ukungabaza	0	0	0	0	0	0	0	0	0	1
ukungabaza	0	0	0	0	0	0	0	0	0	0
isimiso	0	0	0	0	0	0	0	0	0	0
uhlelo	0	1	0	0	0	0	0	0	0	0
schism	0	1	1	0	0	0	0	0	0	0
schizophrenia	0	1	1	0	1	1	0	1	0	0
isazi	1	0	0	0	0	0	0	0	0	0
isazi	0	0	0	0	0	0	0	0	0	0
i-scholarship	1	0	0	0	0	0	1	0	0	0
isikole	0	0	0	0	0	0	0	0	0	1
ingane yesikole	0	0	0	0	0	0	0	0	0	0
isikole	0	0	0	0	0	0	0	0	0	0
umphathi wesikole	0	0	0	0	0	0	0	0	0	0
i-schooner	0	0	0	0	0	0	0	0	0	0
sciatica	0	1	0	0	0	0	0	0	0	0
isayensi	0	0	0	0	0	0	0	0	0	0
isayensi	1	0	0	0	0	0	0	0	0	1
usosayensi	1	0	0	1	0	0	0	0	0	1
NO TRANSLATION	1	0	0	0	0	0	0	0	0	0
i-scintillation	0	0	0	0	0	0	0	0	0	0
i-scintillator	0	0	0	0	0	0	0	0	0	0
scion	0	0	0	0	0	0	0	0	0	0
izikhali	0	0	0	0	0	0	0	0	0	0
ukuhleka usulu	0	1	1	0	1	0	0	0	0	0
funa	0	1	1	0	1	1	0	1	0	0
ukukhipha	0	1	1	0	0	0	0	0	0	0
shaya	0	0	0	0	0	0	0	0	0	0
ububanzi	0	0	0	0	0	0	0	0	0	0
ukushisa	0	1	1	0	0	0	0	0	0	0
Umphumela	1	0	0	1	0	0	1	0	1	0
izikolo	0	0	0	0	0	0	0	0	0	0
ukugxekwa	0	1	1	0	0	0	0	0	0	0
i-scorpion	0	1	1	0	1	1	0	0	1	0
isikebhe	0	1	0	0	0	0	0	0	0	0
i-scoundrel	0	1	1	0	1	1	0	0	0	1
funa	0	0	0	0	0	0	0	0	0	0
isishayo	0	1	1	0	0	1	0	1	0	0
ukuhlola	0	0	0	0	0	0	0	0	0	0
i-scrabble	0	0	0	0	0	0	0	0	0	0
ukukhwabanisa	0	0	0	0	0	0	0	0	0	0
ukukhahlela	0	1	0	0	0	0	0	0	0	0
i-scrape	0	0	0	0	0	0	0	0	0	0
scrapie	0	1	1	0	0	1	0	1	0	0
ukukhipha	0	0	0	0	0	0	0	0	0	0
qala	0	0	0	0	0	0	0	0	0	0
khala	0	1	1	0	1	1	0	0	1	0
ukumemeza	0	1	1	0	1	1	0	0	0	0
screech	0	1	0	0	0	1	0	0	1	0
isikrini	0	0	0	0	0	0	0	0	0	0
isikebheli	0	0	0	0	0	0	0	0	0	0
ihlaselwe	0	1	1	0	0	0	0	0	0	0
scribble	0	0	0	0	0	0	0	0	0	0
umbhali	1	0	0	0	0	0	0	0	0	0
scrimmage	0	1	0	0	0	0	0	0	1	0
iskripthi	0	0	0	0	0	0	0	0	0	0
script	1	0	0	0	0	0	0	0	0	0
scriptural	0	0	0	0	0	0	0	0	0	0
umbhalo	0	0	0	0	0	0	0	0	0	1
pheqa	0	0	0	0	0	0	0	0	0	0
sishaye	0	1	0	0	1	0	0	0	0	0
i-scrumptious	1	0	0	0	0	0	0	0	0	0
ngokucophelela	0	0	0	0	0	0	0	0	0	0
hlola	0	1	0	1	0	0	0	0	0	0
ukuhlola	0	1	0	0	0	0	0	0	0	0
umdwebi	0	0	0	0	0	0	0	0	0	0
ukudweba	1	0	0	0	0	0	0	0	0	0
eqoshiwe	0	0	0	0	0	0	0	0	0	0
isikhala	0	1	0	0	1	0	0	0	0	0
ulwandle	1	0	0	0	0	0	0	0	0	0
i-seaboard	0	0	0	0	0	0	0	0	0	0
uphawu	1	0	0	0	0	0	0	0	0	1
izimpawu	0	0	0	0	0	0	0	0	0	1
umthunzi	0	0	0	0	0	0	0	0	0	0
umswandle	0	0	0	0	0	0	0	0	0	0
i-seamless	0	0	0	0	0	0	0	0	0	0
ukuthungwa komthunzi	0	0	0	0	0	0	0	0	0	0
ukuthutha	0	0	0	0	0	0	0	0	0	0
ukusesha	0	1	0	0	0	0	0	0	0	0
sesha	0	0	0	0	0	0	0	0	0	0
ukusesha	0	0	0	0	0	0	0	0	0	0
i-seared	0	0	0	0	0	0	0	0	0	0
ulwandle	0	0	0	0	0	0	0	0	0	0
inkathi	0	0	0	0	0	0	0	0	0	0
okhethiwe	1	0	0	0	0	0	0	0	0	0
ukuphumula	0	0	0	0	0	0	0	0	0	0
isihlalo	0	0	0	0	0	0	0	0	0	0
secession	0	1	0	0	0	0	0	0	0	0
eseceleni	0	1	0	0	0	0	0	1	0	0
ukuhlukaniswa	1	1	0	0	0	1	0	0	0	0
secondary	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	1	0	0	0	0	0	0	0	0
ukufihla	0	0	0	0	0	0	0	0	1	1
imfihlo	0	0	0	0	0	0	0	0	0	1
unobhala	1	0	0	0	0	0	0	0	0	0
unobhala	0	0	0	0	0	0	0	0	0	0
ukuthutha	0	0	0	0	1	0	0	0	0	0
ukufihla	0	1	0	0	1	0	0	0	0	0
ukufihla	0	1	0	0	0	0	0	0	0	0
ngasese	0	0	0	0	0	0	0	0	0	0
ihlelo	0	0	0	0	0	0	0	0	0	0
amahlelo	0	1	1	0	0	1	0	0	0	0
kwesigaba	0	0	0	0	0	0	0	0	0	0
umkhakha	0	0	0	0	0	0	0	0	0	0
zezwe	0	0	0	1	0	0	0	0	0	0
i-secularism	0	0	0	0	0	0	0	0	0	0
izibambiso	0	0	0	0	0	0	0	0	0	1
ukuphepha	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
uhlezi	0	0	0	0	0	0	0	0	0	0
ukudubula	0	0	0	0	0	0	0	0	0	0
ehlala phansi	0	0	0	0	0	0	0	0	0	0
sedge	0	0	0	0	0	0	0	0	0	0
i-sediment	0	0	0	0	0	0	0	0	0	0
sedimentary	0	0	0	0	0	0	0	0	0	0
ukuvukela umbuso	0	1	1	0	0	0	0	1	0	0
senga	0	1	0	0	0	0	0	0	0	0
ukudukisa	0	0	0	0	0	0	0	0	0	0
ukukhohlisa	0	1	0	0	0	0	0	0	0	0
ukudukisa	0	0	0	1	0	0	0	0	0	0
imbewu	0	0	0	0	0	0	0	0	0	0
isithombo	0	0	0	0	0	0	0	0	0	0
funani	0	0	0	1	0	0	0	0	0	0
ofuna	0	0	0	0	0	0	0	0	0	0
kubonakala sengathi	0	0	0	0	0	0	0	0	0	0
imboni	0	0	0	0	0	0	0	0	0	0
ihlupha	0	0	0	0	0	0	0	0	0	0
ingxenye	0	0	0	0	0	0	0	0	0	0
hlukana	0	1	1	0	1	0	0	1	0	0
ihlukanisiwe	0	1	0	0	0	0	0	0	0	0
ukuhlukana	0	0	0	0	0	0	0	0	0	0
uthatha	0	1	0	0	0	1	0	0	0	0
ukuthunjwa	0	0	0	0	0	1	0	0	0	0
ngokuvamile	0	0	0	0	0	0	0	0	0	0
khetha	0	0	0	0	0	0	0	0	0	0
ukukhethwa	0	0	0	0	0	0	0	0	0	0
ubugovu	0	1	1	0	1	0	0	0	0	0
ubugovu	0	1	0	0	0	0	0	0	0	0
thengisa	0	0	0	0	0	0	0	0	0	0
umdayisi	0	0	0	0	0	0	0	0	0	0
semaphore	0	0	0	0	0	0	0	0	0	0
semblance	0	0	0	0	0	0	0	0	0	0
isilwane	0	0	0	0	0	0	0	0	0	0
i-semicolon	0	0	0	0	0	0	0	0	0	0
isidumbu	0	0	0	0	0	0	0	0	0	0
seminar	0	0	0	0	0	0	0	0	0	0
seminary	0	0	0	0	0	0	0	0	0	0
ama-semiotics	0	0	0	0	0	0	0	0	0	0
senate	0	0	0	0	0	0	0	0	0	1
senenator	0	0	0	0	0	0	0	0	0	0
thumela	0	0	0	0	0	0	0	0	0	0
i-senescence	0	0	0	0	0	0	0	0	0	0
senile	0	1	0	0	0	1	0	1	0	0
abadala	0	0	0	0	0	0	0	0	0	0
ukuphakama	1	0	0	0	0	0	0	0	0	1
ukuzwa	0	0	0	0	0	0	0	0	0	0
ukuzwakala	1	0	0	0	0	0	1	0	0	0
ingqondo	1	0	0	0	0	0	0	0	0	0
engenangqondo	0	1	1	0	1	1	0	1	1	0
izinzwa	0	0	0	0	0	0	0	0	0	0
ukuqonda	1	0	0	0	0	0	0	0	0	0
ngokuhlakanipha	1	0	0	0	0	0	0	0	0	0
ukuzwela	0	0	0	0	0	0	0	0	0	0
inzwa	0	0	0	0	0	0	0	0	0	0
izinsizwa	1	1	0	1	0	0	1	0	1	1
izinzwa	1	0	0	1	0	0	1	0	0	0
enesisindo	1	0	0	0	0	0	1	0	0	0
isigwebo	0	1	1	1	1	1	0	1	0	0
uzwela	0	0	0	0	0	0	0	0	0	0
imizwa	0	0	0	0	0	0	0	0	0	0
uzwela	1	0	0	0	0	0	0	0	0	0
isimo sengqondo	1	0	0	0	0	0	0	0	0	0
i-sentinel	1	0	0	0	0	0	0	0	0	1
umthumeli	0	0	0	0	0	0	0	0	0	1
kuhlukaniswa	0	0	0	0	0	0	0	0	0	0
hlukile	0	0	0	0	0	0	0	0	0	0
ngokwehlukana	0	0	0	0	0	0	0	0	0	0
ukuhlukana	0	0	0	0	0	0	0	0	0	0
separatist	0	1	1	0	1	0	0	0	0	0
sepia	0	0	0	0	0	0	0	0	0	0
i-sepsis	0	1	0	0	0	1	0	1	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
septic	0	1	0	0	1	0	0	0	0	0
i-septum	0	0	0	0	0	0	0	0	0	0
i-sequel	0	0	0	1	0	0	0	0	0	0
ukulandelana	0	0	0	0	0	0	0	0	0	0
okufanayo	0	0	0	0	0	0	0	0	0	0
i-sequestered	0	0	0	0	0	0	0	0	0	0
ukulandelwa kwempahla	0	1	0	0	0	0	0	1	0	0
serene	0	1	0	0	0	0	0	0	0	1
ukuthula	1	0	0	1	0	0	1	0	0	1
i-sergeant	0	0	0	0	0	0	0	0	0	0
serial	0	0	0	1	0	0	0	0	0	0
uchungechunge	0	0	0	0	0	0	0	0	0	1
serif	0	0	0	0	0	0	0	0	0	0
ukungath? sina	0	0	0	0	0	1	0	1	0	0
intshumayelo	1	0	0	0	0	0	0	0	0	1
inyoka	0	1	0	0	1	1	0	0	0	0
inyoka	0	0	0	0	0	0	0	0	0	0
ifakwe	0	0	0	0	0	0	0	0	0	0
i-serum	1	0	0	0	0	0	0	0	0	0
inceku	0	1	0	0	0	0	0	0	0	1
sebenzisa	0	1	0	0	0	0	0	0	0	1
isevisi	0	0	0	0	0	0	0	0	0	0
okusebenzayo	0	0	0	0	0	0	0	0	0	0
servile	0	1	0	0	1	1	0	1	0	0
ubugqila	0	1	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
iseshini	0	0	0	0	0	0	0	0	0	0
amaseshini	0	0	0	0	0	0	0	0	0	0
setha	0	0	0	0	0	0	0	0	0	0
ukubuyisela emuva	0	1	0	0	0	0	0	1	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
i-setter	0	0	0	0	0	0	0	0	0	0
ukuhlala	0	0	0	0	0	0	0	0	0	0
zihleliwe	0	0	0	0	0	0	0	0	0	0
isixazululo	0	0	0	0	0	0	0	0	0	0
ukulungiswa	1	0	0	0	0	1	0	0	0	0
eyesikhombisa	0	0	0	0	0	0	0	0	0	0
amashumi ayisikhombisa	0	0	0	0	0	0	0	0	0	0
hlukana	0	1	0	0	0	0	0	0	0	0
ihlukaniswe	0	0	0	0	0	0	0	0	0	0
ngokweqile	0	0	0	0	0	0	0	0	0	0
ukuhlukanisa	0	0	0	0	0	0	0	1	0	0
kakhulu	0	0	0	0	0	0	0	0	0	0
ubunzima	0	0	0	0	0	0	0	0	0	0
thunga	0	0	0	0	0	0	0	0	0	0
ukuthuthwa kwamanzi	0	1	0	0	1	0	0	0	0	0
ukuthungwa kwamanzi	0	0	0	0	1	0	0	0	0	0
ukuthuthwa kwamanzi	0	1	0	0	1	0	0	0	0	0
ubulili	1	0	0	1	0	0	1	0	0	1
ubulili	0	0	0	0	0	0	0	0	0	0
sexy	0	0	0	0	0	0	0	0	0	0
u-shabby	0	1	0	0	1	0	0	0	0	0
shack	0	1	0	0	1	0	0	1	0	0
shackle	0	1	1	1	1	1	0	1	0	0
umthunzi	0	0	0	0	0	0	0	0	0	0
shades	0	0	0	0	0	0	0	0	0	0
shading	0	0	0	0	0	0	0	0	0	0
isithunzi	0	0	0	0	0	0	0	0	0	0
shadowy	0	0	0	0	0	0	0	0	0	0
shady	0	1	0	0	0	1	0	0	0	0
shaft	0	0	0	0	0	0	0	0	0	0
shag	0	0	0	0	0	0	0	0	0	0
shaggy	0	0	0	0	0	0	0	0	0	0
shake	0	0	0	0	0	0	0	0	0	0
zanyakaziswa	0	0	0	0	0	0	0	0	0	0
ukuthuthumela	0	1	0	0	0	1	0	0	0	0
ukhululekile	0	1	1	1	0	1	0	0	0	0
sham	0	1	1	0	1	0	0	0	0	0
shaman	0	0	0	0	0	0	0	0	0	0
shambles	0	1	0	0	0	0	0	0	0	0
amahloni	0	1	0	0	1	1	0	1	0	0
ihlazo	0	1	0	0	0	0	0	1	0	0
ungenamahloni	0	1	0	0	1	0	0	0	0	0
shanghai	0	1	0	0	1	1	0	0	0	0
shank	0	0	0	0	0	1	0	0	0	0
shanty	0	0	0	0	0	0	0	0	0	0
ukuma	1	0	0	0	0	0	0	0	0	0
shapely	1	0	0	0	0	0	0	0	0	0
wabelane	1	0	0	1	0	0	1	0	0	1
umnikazi wesabelo	0	0	0	0	0	0	0	0	0	0
ushaka	0	1	0	0	0	0	0	0	0	0
hlaziya	0	0	1	1	0	0	0	0	0	0
ibukhali	0	0	0	0	0	0	0	0	0	0
i-sharpener	0	0	0	0	0	0	0	0	0	0
ubukhali	0	0	0	0	0	0	0	0	0	0
shatter	0	1	1	0	0	1	0	1	1	0
shattered	0	1	0	0	0	0	0	1	0	0
shave	0	0	0	0	0	0	0	0	0	0
ukushefa	0	0	0	0	0	0	0	0	0	0
shawl	0	0	0	0	0	0	0	0	0	0
isithungu	0	0	0	0	0	0	0	0	0	0
ishear	0	0	0	0	0	0	0	0	0	0
izingubo	0	0	0	0	0	0	0	0	0	0
u-sheath	0	0	0	0	0	0	0	0	0	0
ukugcoba	0	0	0	0	0	0	0	0	0	0
ukuchitha	0	1	0	0	0	0	0	0	0	0
sheen	0	0	0	0	0	0	0	0	0	0
izimvu	0	0	0	0	0	0	0	0	0	0
isisindo	0	0	0	0	0	0	0	0	0	0
ishidi	0	0	0	0	0	0	0	0	0	0
ishalofu	0	0	0	0	0	0	0	0	0	0
igobolondo	0	1	1	0	0	1	0	1	1	0
i-shellfish	0	0	0	0	0	0	0	0	0	0
indawo yokuhlala	1	0	0	0	0	0	0	0	0	1
isisindo	0	1	0	0	0	0	0	0	0	0
umalusi	1	0	0	0	0	0	0	0	0	1
uSheriff	0	0	0	0	0	0	0	0	0	1
sherry	0	0	0	0	0	0	0	0	0	0
isihlangu	0	0	0	0	0	0	0	0	0	0
ukushintsha	0	0	0	0	0	0	0	0	0	0
ukushintsha	0	0	0	0	0	0	0	0	0	0
shilling	0	0	0	0	0	0	0	0	0	0
shimmer	0	0	0	0	0	0	0	0	0	0
shin	0	0	0	0	0	0	0	0	0	0
khanyisa	1	0	0	0	0	0	0	0	0	0
shingle	0	0	0	0	0	0	0	0	0	0
shining	1	0	0	1	0	0	1	0	0	0
shiny	0	0	0	0	0	0	0	0	0	0
umkhumbi	0	0	0	1	0	0	0	0	0	0
ukuthunyelwa	0	0	0	0	0	0	0	0	0	0
ukuthumela	0	0	0	0	0	0	0	0	0	0
ukuphahlazeka komkhumbi	0	1	0	0	0	1	0	1	0	0
shire	0	0	0	0	0	0	0	0	0	0
ihembe	0	0	0	0	0	0	0	0	0	0
shit	0	1	1	0	1	0	0	0	0	0
thuthumela	0	1	1	1	0	1	0	1	0	0
ukuthuthumela	0	0	0	0	0	0	0	0	0	0
ukudubula	0	0	0	0	0	0	0	0	0	0
ukushaqeka	0	1	1	0	0	1	0	0	1	0
ngokushaqeka	0	0	0	0	0	0	0	0	1	0
ukudubula	0	1	1	0	1	0	0	0	0	0
isihlangu	0	0	0	0	0	0	0	0	0	0
shoemaker	0	0	0	0	0	0	0	0	0	0
ukudubula	0	1	1	0	0	1	0	0	0	0
ukudubula	0	0	0	0	0	1	0	0	0	0
ukudubula	0	1	1	0	0	1	0	0	0	0
esitolo	0	0	0	0	0	0	0	0	0	0
umthengisi	0	0	0	0	0	0	0	0	0	1
ukudayisa ezitolo	0	1	1	0	1	0	0	0	0	0
bethenga	1	0	0	1	0	0	1	0	1	1
ogwini	0	0	0	0	0	0	0	0	0	0
ukugcoba	0	0	0	0	0	0	0	0	0	0
okufushane	0	0	0	0	0	0	0	0	0	0
ukuntuleka	0	1	1	0	0	1	0	1	0	0
ukwehluleka	0	1	0	0	0	0	0	0	0	0
mfushane	0	0	0	0	0	0	0	0	0	0
ukunciphisa	0	0	0	0	0	0	0	0	0	0
shorthand	0	0	0	0	0	0	0	0	0	0
maduzane	0	0	0	1	0	0	0	0	0	0
ukuphuza	0	0	0	0	0	0	0	0	0	0
ama-shorts	0	0	0	0	0	0	0	0	0	0
Kudutshulwe	0	1	1	0	0	1	0	1	1	0
isibhamu	0	0	0	0	0	0	0	0	0	0
ihlombe	1	0	0	0	0	0	0	0	0	1
umemeza	0	0	1	0	0	0	0	0	1	0
shove	0	1	1	0	0	0	0	0	0	0
ifosholo	0	0	0	0	0	0	0	0	0	0
amafosholo	0	0	0	0	0	0	0	0	0	0
bonisa	0	0	0	0	0	0	0	0	0	1
ukugeza	0	0	0	0	0	0	0	0	0	0
ukubonisa	0	0	0	0	0	0	0	0	0	0
umbukiso	0	1	0	0	0	0	0	0	0	0
i-shrapnel	0	0	0	0	0	1	0	0	0	0
shred	0	0	0	0	0	0	0	0	0	0
onobuqili	1	0	0	0	0	0	0	0	0	0
shriek	0	1	1	0	0	1	0	1	1	0
shrill	0	1	1	0	0	1	0	0	1	0
izinhlanzi	0	0	0	0	0	0	0	0	0	0
i-shrine	0	0	0	0	0	0	0	0	0	0
shrink	0	1	0	0	0	1	0	1	0	0
ukwehla	0	0	0	0	0	0	0	0	0	0
shroud	0	0	0	0	0	0	0	1	0	0
shrub	0	0	0	0	0	0	0	0	0	0
ukuhlaselwa kwesibhakabhaka	0	0	0	0	0	0	0	0	0	0
shrug	0	0	0	0	0	0	0	0	0	0
ipholile	0	1	0	0	0	0	0	0	0	0
shudder	0	1	0	0	0	1	0	0	0	0
shiya	0	0	0	0	0	0	0	0	0	0
ukugubha	0	0	0	0	0	0	0	0	0	0
gwema	0	1	1	0	1	0	0	1	0	0
shunt	0	0	0	0	0	0	0	0	0	0
valiwe	0	0	0	0	0	0	0	0	0	0
i-shutter	0	0	0	0	0	0	0	0	0	0
i-shuttle	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	1
sic	0	0	0	0	0	0	0	0	0	0
ogulayo	0	1	0	0	1	0	0	1	0	0
kugula	0	1	1	0	1	1	0	1	0	0
ugqoke	0	0	0	0	0	0	0	0	0	0
ngokugula	0	1	0	0	1	0	0	1	0	0
ukugula	0	1	0	0	1	1	0	1	0	0
eceleni	0	0	0	0	0	0	0	0	0	0
i-sideboard	0	0	0	0	0	0	0	0	0	0
u-sidestep	0	0	0	0	0	0	0	0	0	0
eceleni	0	0	0	0	0	0	0	0	0	0
ukuvinjezelwa	0	0	0	0	0	0	0	0	0	0
siesta	0	0	0	0	0	0	0	0	0	0
i-sieve	0	0	0	0	0	0	0	0	0	0
ukuhlunga	0	0	0	0	0	0	0	0	0	0
bubula	0	0	0	0	0	0	0	0	0	0
ukubona	0	0	0	0	0	0	0	0	0	0
uphawu	0	0	0	0	0	0	0	0	0	0
isignali	0	0	0	0	0	0	0	0	0	0
isignesha	0	0	0	0	0	0	0	0	0	1
ukubaluleka	0	0	0	0	0	0	0	0	0	0
kubalulekile	0	0	0	0	0	0	0	0	0	0
ukubaluleka	0	0	0	0	0	0	0	0	0	0
bonisa	0	0	0	1	0	0	0	0	0	0
uphawu lokubhalisa	0	0	0	0	0	0	0	0	0	0
uthule	0	0	0	0	0	0	0	0	0	0
ngokuthula	0	0	0	0	0	0	0	0	0	0
umdwebo	0	0	0	0	0	0	0	0	0	0
isilikhi	1	0	0	0	0	0	0	0	0	0
silken	0	0	0	0	0	0	0	0	0	0
silky	0	0	0	0	0	0	0	0	0	0
sill	0	0	0	0	0	0	0	0	0	0
silliness	0	0	0	0	0	0	0	0	0	0
ukuthula	0	1	0	0	0	0	1	0	0	0
i-silt	0	0	0	0	0	0	0	0	0	0
isiliva	0	0	0	0	0	0	0	0	0	0
ukuthula	0	0	0	0	0	0	0	0	0	0
okufanayo	0	0	0	0	0	0	0	0	0	0
ukufana	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
simmer	0	0	1	1	0	0	0	0	0	0
simmering	0	0	0	1	0	0	0	0	0	0
elula	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
lula	1	0	0	1	0	0	1	0	1	1
umane nje	0	0	0	0	0	0	0	0	0	0
fanisa	0	0	0	0	0	0	0	0	0	0
ifakwe	0	0	0	0	0	0	0	0	0	0
simulating	0	0	0	0	0	0	0	0	0	0
ukulingisa	0	0	0	0	0	0	0	0	0	0
kanyekanye	0	0	0	0	0	0	0	0	0	0
kanyekanye	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	1	1	0	1	1	0	1	0	0
ngobuqotho	1	0	0	0	0	0	0	0	0	1
ubuqotho	1	0	0	0	0	0	0	0	0	0
isono	0	1	1	0	1	1	0	1	0	0
cula	1	0	0	1	0	0	1	1	0	1
umculi	0	0	0	0	0	0	0	0	0	0
ongashadile	0	0	0	0	0	0	0	0	0	0
singly	1	0	0	0	0	0	0	0	0	0
singamunye	0	0	0	0	0	0	0	0	0	0
ubuningi	0	0	0	0	0	0	0	0	0	0
ngokubodwa	0	0	0	0	0	0	0	0	1	0
isono	0	1	1	0	1	1	0	0	0	0
sink	0	0	0	0	0	0	0	0	0	0
isoni	0	1	1	0	1	1	0	1	0	0
isono	0	1	0	0	1	0	0	0	0	0
sinus	0	0	0	0	0	0	0	0	0	0
sipha	0	0	0	0	0	0	0	0	0	0
siphon	0	0	0	0	0	0	0	0	0	0
mnumzane	1	0	0	0	0	0	0	0	0	1
induna	0	0	0	0	0	0	0	0	0	0
i-siren	0	1	0	0	0	1	0	0	0	0
sissy	0	1	0	0	0	0	0	0	0	0
udadewethu	0	0	0	0	0	0	0	0	0	0
udadewabo	1	0	1	0	0	0	0	1	1	1
isayithi	0	0	0	0	0	0	0	0	0	0
sith	0	0	0	0	0	0	0	0	0	0
ehlezi	0	0	0	0	0	0	0	0	0	0
zikhona	0	0	0	0	0	0	0	0	0	0
ikhona	0	0	0	0	0	0	0	0	0	0
isimo	0	0	0	0	0	0	0	0	0	0
wesithupha	0	0	0	0	0	0	0	0	0	0
amashumi ayisithupha	0	0	0	0	0	0	0	0	0	0
usayizi	0	0	0	0	0	0	0	0	0	0
i-sizzle	0	0	1	0	0	0	0	0	0	0
isikeyiti	0	0	0	0	0	0	0	0	0	0
ukudoba	0	0	0	0	0	0	0	0	0	0
skein	0	0	0	0	0	0	0	0	0	0
skeleton	0	0	0	0	0	0	0	0	0	0
skeptic	0	0	0	0	0	0	0	0	0	0
ukungabaza	0	1	0	0	0	0	0	0	0	0
ukungabaza	0	0	0	0	0	0	0	0	0	0
umdwebo	0	0	0	0	0	0	0	0	0	0
sketchy	0	1	0	0	0	0	0	0	0	0
skewed	0	1	1	1	0	0	0	0	0	0
skewer	0	0	0	0	0	0	0	0	0	0
isibhakabhaka	0	0	0	0	0	0	0	0	0	0
skid	0	1	1	0	0	1	0	1	0	0
ukuphumula	0	0	0	0	0	0	0	0	0	0
ikhono	0	0	0	0	0	0	0	0	0	0
abanamakhono	1	0	0	0	0	0	0	0	0	0
skillet	0	0	0	0	0	0	0	0	0	0
ubuchule	1	0	0	0	0	0	0	0	0	1
skim	0	0	0	0	0	0	0	0	0	0
isikhumba	0	0	0	0	0	0	0	0	0	0
i-skinny	0	0	0	0	0	0	0	0	0	0
yeqa	0	1	0	0	0	0	0	0	0	0
skipper	0	0	0	0	0	0	0	0	0	0
ukukhwabanisa	0	1	1	0	0	0	0	0	0	0
isiketi	0	0	0	0	0	0	0	0	0	0
ukugqoka	0	0	0	0	0	0	0	0	0	0
iziketi	0	0	0	0	0	0	0	0	0	0
skit	0	0	0	0	0	0	0	0	0	0
i-skull	0	0	0	0	0	0	0	0	0	0
skunk	0	0	0	0	0	0	0	0	0	0
isibhakabhaka	1	0	0	0	0	0	0	0	0	0
i-skyscraper	0	0	0	0	0	0	0	0	0	0
i-slab	0	0	0	0	0	0	0	0	0	0
slack	0	1	0	0	0	0	0	0	0	0
slag	0	1	0	0	0	0	0	0	0	0
slam	0	1	1	0	0	1	0	0	1	0
ukunyundela	0	1	1	0	1	0	0	0	0	0
ukunyundela	0	1	0	0	0	0	0	0	0	0
slang	0	0	0	0	0	0	0	0	0	0
slant	0	0	0	0	0	0	0	0	0	0
shaya	0	1	1	0	0	0	0	0	1	0
shaya	0	0	1	0	0	0	0	0	0	0
ihlehla	0	0	0	0	0	0	0	0	0	0
slate	1	0	0	0	0	0	0	0	0	0
ama-slates	0	0	0	0	0	0	0	0	0	0
ukubulawa	0	1	1	0	1	1	0	1	1	0
indlu yokubulala	0	1	1	0	1	1	0	1	0	0
ukuhlatshwa	0	1	1	0	1	1	0	1	1	0
isigqila	0	1	1	0	0	1	0	1	0	0
ubugqila	0	1	1	0	1	1	0	1	0	0
bulala	0	1	1	0	0	0	0	0	0	0
umbulali	0	1	1	0	1	1	0	1	1	0
sledge	0	0	0	0	0	0	0	0	0	0
sleek	1	0	0	0	0	0	0	0	0	0
ukulala	0	0	0	0	0	0	0	0	0	0
ulale	0	0	0	0	0	0	0	0	0	0
ukulala	0	0	0	0	0	0	0	0	0	0
ukulala	0	0	0	0	0	0	0	0	0	0
ukulala	0	0	0	0	0	0	0	0	0	0
i-sleet	0	1	0	0	0	0	0	0	0	0
umkhonto	0	0	0	0	0	0	0	0	0	0
okungenamikhono	0	0	0	0	0	0	0	0	0	0
i-sleigh	0	0	0	0	0	0	0	0	0	0
sleight	0	0	0	0	0	0	0	0	0	0
slender	1	0	0	0	0	0	0	0	0	0
sleuth	0	0	0	0	0	0	0	0	0	0
ucezu	0	0	0	0	0	0	0	0	0	0
sishaye	0	0	0	0	0	0	0	0	0	0
slide	0	0	0	0	0	0	0	0	0	0
ukuhambisa	0	0	0	0	0	0	0	0	0	0
kancane	0	0	0	0	0	0	0	0	0	0
kancane	0	0	0	0	0	0	0	0	0	0
slim	1	0	0	0	0	0	0	0	0	0
i-slime	0	0	0	0	1	0	0	0	0	0
slimy	0	1	0	0	1	0	0	0	0	0
ukudubula	0	0	0	0	0	0	0	0	0	0
slink	0	1	0	0	0	0	0	0	0	0
slip	0	1	0	0	0	0	0	0	1	0
